tottr,hhmem,mode_category,duration_min,trip_distance_miles,arr_time,dep_time,city_from_zip,travel_date,gender,age,citizen,driver_license,transit_pass,car_sharing,employment,job_count,empl_sec_loc,workday_count,hour_per_week,workday_flex,commute_mode,empl_industry,empl_occupation,disabled,transit_trip,transit_subsidy,walk_trips,bike_trips,student,school_grade,school_city,school_mode,education,person_trips,HOVL,Moto_trip,race,workday_range,incentive,vehicle_count,bike_count,residence_type,home_own,income,persons_count,worker_count,student_count,license_count,trip_count,home_city,vehicle_op_count,home_primarycity,WMO_code,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_mean (°C),daylight_dur (s),total_ precip (mm),rain (mm),snowfall (cm),precip_hours (h),model_year,body_type,fuel_type1,purchase_type,ownership,transmission,cylinders,veh_type
1.0,0.0,5.0,10.0,1.61402086592056,20:27:00,20:17:00,Greater Los Angeles Area,2012-08-30,2.0,19.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,16.0,2.0,5.0,81.0,43.0,2.0,0.0,2.0,2.0,0.0,1.0,7.0,CARSON,5.0,3.0,9.0,2.0,1.0,3.0,"[2, 5, 6, 7, nan, nan, nan]",1,2,2,1,1,4,5,3,3,3,34,LOS ANGELES,2.0,LOS ANGELES,2.0,35.0,21.7,27.8,29.1,46519.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,5.0,12.0,7.2956351513379,05:42:00,05:30:00,Greater Los Angeles Area,2012-08-29,1.0,40.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,40.0,1.0,8.0,72.0,43.0,2.0,0.0,2.0,7.0,7.0,2.0,7.0,,,5.0,4.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",2,3,2,5,2,5,2,2,1,2,6,LOS ANGELES,3.0,LOS ANGELES,2.0,36.8,22.9,28.8,29.5,46641.15,0.0,0.0,0.0,0.0,1999.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,25.0,7.5033532782412,14:35:00,14:10:00,Greater Los Angeles Area,2012-08-29,1.0,40.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,40.0,1.0,8.0,72.0,43.0,2.0,0.0,2.0,7.0,7.0,2.0,7.0,,,5.0,4.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",2,3,2,5,2,5,2,2,1,2,6,LOS ANGELES,3.0,LOS ANGELES,2.0,36.8,22.9,28.8,29.5,46641.15,0.0,0.0,0.0,0.0,1999.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,45.0,7.30407904701152,17:45:00,17:00:00,Greater Los Angeles Area,2012-08-29,1.0,40.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,40.0,1.0,8.0,72.0,43.0,2.0,0.0,2.0,7.0,7.0,2.0,7.0,,,5.0,4.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",2,3,2,5,2,5,2,2,1,2,6,LOS ANGELES,3.0,LOS ANGELES,2.0,36.8,22.9,28.8,29.5,46641.15,0.0,0.0,0.0,0.0,1999.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,20.0,7.30567521454476,22:05:00,21:45:00,Greater Los Angeles Area,2012-08-29,1.0,40.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,40.0,1.0,8.0,72.0,43.0,2.0,0.0,2.0,7.0,7.0,2.0,7.0,,,5.0,4.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",2,3,2,5,2,5,2,2,1,2,6,LOS ANGELES,3.0,LOS ANGELES,2.0,36.8,22.9,28.8,29.5,46641.15,0.0,0.0,0.0,0.0,1999.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,30.0,19.1807560996546,14:00:00,13:30:00,Bakersfield Area,2012-09-07,1.0,20.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,24.0,2.0,5.0,72.0,35.0,2.0,0.0,2.0,1.0,1.0,1.0,7.0,BAKERSFIELD,5.0,3.0,2.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,3,1,1,1,2,5,3,2,4,8,SHAFTER,3.0,SHAFTER,2.0,28.5,21.9,25.0,26.8,45560.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,5.0,30.0,19.1323981638933,22:30:00,22:00:00,Bakersfield Area,2012-09-07,1.0,20.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,24.0,2.0,5.0,72.0,35.0,2.0,0.0,2.0,1.0,1.0,1.0,7.0,BAKERSFIELD,5.0,3.0,2.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,3,1,1,1,2,5,3,2,4,8,SHAFTER,3.0,SHAFTER,2.0,28.5,21.9,25.0,26.8,45560.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,5.0,10.0,1.51486888797364,17:10:00,17:00:00,Greater Los Angeles Area,2012-08-22,1.0,53.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,35.0,2.0,5.0,61.0,25.0,2.0,0.0,2.0,5.0,0.0,2.0,8.0,,,4.0,2.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",2,3,2,1,1,6,3,2,2,3,8,HESPERIA,3.0,HESPERIA,51.0,30.0,19.9,24.5,26.6,47457.79,0.1,0.1,0.0,1.0,2004.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0
1.0,0.0,5.0,5.0,1.51486888797357,22:35:00,22:30:00,Greater Los Angeles Area,2012-08-22,1.0,53.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,35.0,2.0,5.0,61.0,25.0,2.0,0.0,2.0,5.0,0.0,2.0,8.0,,,4.0,2.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",2,3,2,1,1,6,3,2,2,3,8,HESPERIA,3.0,HESPERIA,51.0,30.0,19.9,24.5,26.6,47457.79,0.1,0.1,0.0,1.0,2004.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0
2.0,1.0,6.0,15.0,8.74164917411851,10:45:00,10:30:00,Greater Los Angeles Area,2012-08-22,2.0,22.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,25.0,2.0,5.0,61.0,25.0,2.0,0.0,2.0,6.0,0.0,1.0,6.0,PASADENA,5.0,4.0,2.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",2,3,2,1,1,6,3,2,2,3,8,HESPERIA,3.0,HESPERIA,51.0,30.0,19.9,24.5,26.6,47457.79,0.1,0.1,0.0,1.0,2003.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0
2.0,1.0,6.0,8.0,8.74164,11:21:00,11:13:00,Greater Los Angeles Area,2012-08-22,2.0,22.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,25.0,2.0,5.0,61.0,25.0,2.0,0.0,2.0,6.0,0.0,1.0,6.0,PASADENA,5.0,4.0,2.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",2,3,2,1,1,6,3,2,2,3,8,HESPERIA,3.0,HESPERIA,51.0,30.0,19.9,24.5,26.6,47457.79,0.1,0.1,0.0,1.0,2003.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0
1.0,0.0,5.0,8.0,0.924154153344354,07:58:00,07:50:00,San Francisco Bay Area,2012-09-06,1.0,17.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,20.0,1.0,5.0,92.0,33.0,2.0,0.0,2.0,5.0,0.0,1.0,4.0,FAIRFIELD,5.0,1.0,9.0,2.0,1.0,1.0,"[6, 5, 7, nan, nan, nan, nan]",1,6,1,1,1,6,3,2,1,3,19,FAIRFIELD,6.0,FAIRFIELD,3.0,19.3,11.2,14.1,12.6,45971.32,0.0,0.0,0.0,0.0,2001.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0
2.0,0.0,5.0,9.0,0.808927977200085,15:10:00,15:01:00,San Francisco Bay Area,2012-09-06,1.0,17.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,20.0,1.0,5.0,92.0,33.0,2.0,0.0,2.0,5.0,0.0,1.0,4.0,FAIRFIELD,5.0,1.0,9.0,2.0,1.0,1.0,"[6, 5, 7, nan, nan, nan, nan]",1,6,1,1,1,6,3,2,1,3,19,FAIRFIELD,6.0,FAIRFIELD,3.0,19.3,11.2,14.1,12.6,45971.32,0.0,0.0,0.0,0.0,2001.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0
1.0,0.0,5.0,5.0,1.18601414656128,15:16:00,15:11:00,San Francisco Bay Area,2012-09-06,1.0,17.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,20.0,1.0,5.0,92.0,33.0,2.0,0.0,2.0,5.0,0.0,1.0,4.0,FAIRFIELD,5.0,1.0,9.0,2.0,1.0,1.0,"[6, 5, 7, nan, nan, nan, nan]",1,6,1,1,1,6,3,2,1,3,19,FAIRFIELD,6.0,FAIRFIELD,3.0,19.3,11.2,14.1,12.6,45971.32,0.0,0.0,0.0,0.0,2001.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0
2.0,0.0,5.0,4.0,1.54730271614261,15:22:00,15:18:00,San Francisco Bay Area,2012-09-06,1.0,17.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,20.0,1.0,5.0,92.0,33.0,2.0,0.0,2.0,5.0,0.0,1.0,4.0,FAIRFIELD,5.0,1.0,9.0,2.0,1.0,1.0,"[6, 5, 7, nan, nan, nan, nan]",1,6,1,1,1,6,3,2,1,3,19,FAIRFIELD,6.0,FAIRFIELD,3.0,19.3,11.2,14.1,12.6,45971.32,0.0,0.0,0.0,0.0,2001.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0
2.0,0.0,5.0,6.0,1.89441055188867,15:30:00,15:24:00,San Francisco Bay Area,2012-09-06,1.0,17.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,20.0,1.0,5.0,92.0,33.0,2.0,0.0,2.0,5.0,0.0,1.0,4.0,FAIRFIELD,5.0,1.0,9.0,2.0,1.0,1.0,"[6, 5, 7, nan, nan, nan, nan]",1,6,1,1,1,6,3,2,1,3,19,FAIRFIELD,6.0,FAIRFIELD,3.0,19.3,11.2,14.1,12.6,45971.32,0.0,0.0,0.0,0.0,2001.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0
2.0,0.0,5.0,6.0,2.643827042964,15:54:00,15:48:00,San Francisco Bay Area,2012-09-06,1.0,17.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,20.0,1.0,5.0,92.0,33.0,2.0,0.0,2.0,5.0,0.0,1.0,4.0,FAIRFIELD,5.0,1.0,9.0,2.0,1.0,1.0,"[6, 5, 7, nan, nan, nan, nan]",1,6,1,1,1,6,3,2,1,3,19,FAIRFIELD,6.0,FAIRFIELD,3.0,19.3,11.2,14.1,12.6,45971.32,0.0,0.0,0.0,0.0,2001.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0
2.0,0.0,5.0,6.0,0.924154153344354,16:02:00,15:56:00,San Francisco Bay Area,2012-09-06,1.0,17.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,20.0,1.0,5.0,92.0,33.0,2.0,0.0,2.0,5.0,0.0,1.0,4.0,FAIRFIELD,5.0,1.0,9.0,2.0,1.0,1.0,"[6, 5, 7, nan, nan, nan, nan]",1,6,1,1,1,6,3,2,1,3,19,FAIRFIELD,6.0,FAIRFIELD,3.0,19.3,11.2,14.1,12.6,45971.32,0.0,0.0,0.0,0.0,2001.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0
2.0,0.0,5.0,3.0,1.85693929043838,19:58:00,19:55:00,San Francisco Bay Area,2012-09-06,1.0,17.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,20.0,1.0,5.0,92.0,33.0,2.0,0.0,2.0,5.0,0.0,1.0,4.0,FAIRFIELD,5.0,1.0,9.0,2.0,1.0,1.0,"[6, 5, 7, nan, nan, nan, nan]",1,6,1,1,1,6,3,2,1,3,19,FAIRFIELD,6.0,FAIRFIELD,3.0,19.3,11.2,14.1,12.6,45971.32,0.0,0.0,0.0,0.0,2001.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0
1.0,0.0,5.0,8.0,1.57620945468857,20:07:00,19:59:00,San Francisco Bay Area,2012-09-06,1.0,17.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,20.0,1.0,5.0,92.0,33.0,2.0,0.0,2.0,5.0,0.0,1.0,4.0,FAIRFIELD,5.0,1.0,9.0,2.0,1.0,1.0,"[6, 5, 7, nan, nan, nan, nan]",1,6,1,1,1,6,3,2,1,3,19,FAIRFIELD,6.0,FAIRFIELD,3.0,19.3,11.2,14.1,12.6,45971.32,0.0,0.0,0.0,0.0,2001.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0
1.0,0.0,5.0,20.0,13.3352437481674,10:00:00,09:40:00,Greater Los Angeles Area,2012-08-30,2.0,19.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,15.0,2.0,5.0,54.0,43.0,2.0,0.0,2.0,2.0,0.0,2.0,6.0,MENTONE,5.0,3.0,5.0,2.0,1.0,1.0,"[1, 3, 5, nan, nan, nan, nan]",1,3,2,1,1,7,3,3,1,3,12,MENTONE,3.0,MENTONE,51.0,34.6,23.0,28.4,30.9,46511.72,0.3,0.3,0.0,1.0,2005.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0
1.0,0.0,5.0,5.0,1.34426881646991,13:05:00,13:00:00,Greater Los Angeles Area,2012-08-30,2.0,19.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,15.0,2.0,5.0,54.0,43.0,2.0,0.0,2.0,2.0,0.0,2.0,6.0,MENTONE,5.0,3.0,5.0,2.0,1.0,1.0,"[1, 3, 5, nan, nan, nan, nan]",1,3,2,1,1,7,3,3,1,3,12,MENTONE,3.0,MENTONE,51.0,34.6,23.0,28.4,30.9,46511.72,0.3,0.3,0.0,1.0,2005.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0
1.0,0.0,5.0,5.0,0.995667329876293,13:20:00,13:15:00,Greater Los Angeles Area,2012-08-30,2.0,19.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,15.0,2.0,5.0,54.0,43.0,2.0,0.0,2.0,2.0,0.0,2.0,6.0,MENTONE,5.0,3.0,5.0,2.0,1.0,1.0,"[1, 3, 5, nan, nan, nan, nan]",1,3,2,1,1,7,3,3,1,3,12,MENTONE,3.0,MENTONE,51.0,34.6,23.0,28.4,30.9,46511.72,0.3,0.3,0.0,1.0,2005.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0
1.0,0.0,5.0,20.0,4.99355740995249,17:20:00,17:00:00,Greater Los Angeles Area,2012-08-30,2.0,19.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,15.0,2.0,5.0,54.0,43.0,2.0,0.0,2.0,2.0,0.0,2.0,6.0,MENTONE,5.0,3.0,5.0,2.0,1.0,1.0,"[1, 3, 5, nan, nan, nan, nan]",1,3,2,1,1,7,3,3,1,3,12,MENTONE,3.0,MENTONE,51.0,34.6,23.0,28.4,30.9,46511.72,0.3,0.3,0.0,1.0,2005.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0
1.0,0.0,5.0,15.0,9.49249862875432,19:15:00,19:00:00,Greater Los Angeles Area,2012-08-30,2.0,19.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,15.0,2.0,5.0,54.0,43.0,2.0,0.0,2.0,2.0,0.0,2.0,6.0,MENTONE,5.0,3.0,5.0,2.0,1.0,1.0,"[1, 3, 5, nan, nan, nan, nan]",1,3,2,1,1,7,3,3,1,3,12,MENTONE,3.0,MENTONE,51.0,34.6,23.0,28.4,30.9,46511.72,0.3,0.3,0.0,1.0,2005.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0
3.0,2.0,5.0,11.0,3.26493383603253,07:22:00,07:11:00,Greater Los Angeles Area,2012-08-28,1.0,49.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,45.0,1.0,5.0,61.0,11.0,2.0,0.0,2.0,3.0,3.0,2.0,8.0,FULLERTON,5.0,6.0,7.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",2,1,3,1,1,7,3,1,3,1,19,FULLERTON,1.0,FULLERTON,2.0,30.7,20.8,25.5,27.7,46719.3,0.0,0.0,0.0,0.0,2009.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0
1.0,0.0,5.0,2.0,0.377826155512477,07:26:00,07:24:00,Greater Los Angeles Area,2012-08-28,1.0,49.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,45.0,1.0,5.0,61.0,11.0,2.0,0.0,2.0,3.0,3.0,2.0,8.0,FULLERTON,5.0,6.0,7.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",2,1,3,1,1,7,3,1,3,1,19,FULLERTON,1.0,FULLERTON,2.0,30.7,20.8,25.5,27.7,46719.3,0.0,0.0,0.0,0.0,2009.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0
1.0,0.0,5.0,10.0,4.01357995168233,07:38:00,07:28:00,Greater Los Angeles Area,2012-08-28,1.0,49.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,45.0,1.0,5.0,61.0,11.0,2.0,0.0,2.0,3.0,3.0,2.0,8.0,FULLERTON,5.0,6.0,7.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",2,1,3,1,1,7,3,1,3,1,19,FULLERTON,1.0,FULLERTON,2.0,30.7,20.8,25.5,27.7,46719.3,0.0,0.0,0.0,0.0,2009.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0
1.0,0.0,5.0,11.0,3.30999344343637,17:02:00,16:51:00,Greater Los Angeles Area,2012-08-28,1.0,49.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,45.0,1.0,5.0,61.0,11.0,2.0,0.0,2.0,3.0,3.0,2.0,8.0,FULLERTON,5.0,6.0,7.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",2,1,3,1,1,7,3,1,3,1,19,FULLERTON,1.0,FULLERTON,2.0,30.7,20.8,25.5,27.7,46719.3,0.0,0.0,0.0,0.0,2009.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0
1.0,0.0,5.0,37.0,23.9786356698825,17:54:00,17:17:00,Greater Los Angeles Area,2012-08-28,1.0,49.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,45.0,1.0,5.0,61.0,11.0,2.0,0.0,2.0,3.0,3.0,2.0,8.0,FULLERTON,5.0,6.0,7.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",2,1,3,1,1,7,3,1,3,1,19,FULLERTON,1.0,FULLERTON,2.0,30.7,20.8,25.5,27.7,46719.3,0.0,0.0,0.0,0.0,2009.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0
1.0,0.0,5.0,11.0,3.6321252042833,20:43:00,20:32:00,Greater Los Angeles Area,2012-08-28,1.0,49.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,45.0,1.0,5.0,61.0,11.0,2.0,0.0,2.0,3.0,3.0,2.0,8.0,FULLERTON,5.0,6.0,7.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",2,1,3,1,1,7,3,1,3,1,19,FULLERTON,1.0,FULLERTON,2.0,30.7,20.8,25.5,27.7,46719.3,0.0,0.0,0.0,0.0,2009.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0
1.0,0.0,5.0,25.0,27.7582680799451,00:00:00,23:35:00,Greater Los Angeles Area,2012-08-28,1.0,49.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,45.0,1.0,5.0,61.0,11.0,2.0,0.0,2.0,3.0,3.0,2.0,8.0,FULLERTON,5.0,6.0,7.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",2,1,3,1,1,7,3,1,3,1,19,FULLERTON,1.0,FULLERTON,2.0,30.7,20.8,25.5,27.7,46719.3,0.0,0.0,0.0,0.0,2009.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0
4.0,2.0,6.0,10.0,1.24264388013652,09:40:00,09:30:00,Greater Los Angeles Area,2012-09-16,1.0,17.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,10.0,3.0,0.0,55.0,15.0,2.0,0.0,2.0,4.0,5.0,1.0,4.0,YORBA LINDA,6.0,1.0,2.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,3,2,1,2,7,5,4,2,4,6,YORBA LINDA,3.0,YORBA LINDA,2.0,29.4,19.8,24.0,26.3,44404.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,2.0,6.0,5.0,1.174910199243,11:05:00,11:00:00,Greater Los Angeles Area,2012-09-16,1.0,17.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,10.0,3.0,0.0,55.0,15.0,2.0,0.0,2.0,4.0,5.0,1.0,4.0,YORBA LINDA,6.0,1.0,2.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,3,2,1,2,7,5,4,2,4,6,YORBA LINDA,3.0,YORBA LINDA,2.0,29.4,19.8,24.0,26.3,44404.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,5.0,30.0,10.6948401620312,06:30:00,06:00:00,Greater Los Angeles Area,2012-09-04,1.0,45.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,3.0,0.0,1.0,4.0,LAKEWOOD,5.0,1.0,4.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",2,2,3,1,1,6,5,1,4,2,18,LONG BEACH,2.0,LONG BEACH,2.0,35.3,20.8,27.3,27.1,45905.06,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,30.0,10.4075244904401,16:00:00,15:30:00,Greater Los Angeles Area,2012-09-04,1.0,45.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,3.0,0.0,1.0,4.0,LAKEWOOD,5.0,1.0,4.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",2,2,3,1,1,6,5,1,4,2,18,LONG BEACH,2.0,LONG BEACH,2.0,35.3,20.8,27.3,27.1,45905.06,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
2.0,1.0,5.0,30.0,11.6936026785373,18:10:00,17:40:00,Greater Los Angeles Area,2012-09-04,1.0,45.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,3.0,0.0,1.0,4.0,LAKEWOOD,5.0,1.0,4.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",2,2,3,1,1,6,5,1,4,2,18,LONG BEACH,2.0,LONG BEACH,2.0,35.3,20.8,27.3,27.1,45905.06,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
2.0,1.0,5.0,20.0,11.1513316104159,20:50:00,20:30:00,Greater Los Angeles Area,2012-09-04,1.0,45.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,3.0,0.0,1.0,4.0,LAKEWOOD,5.0,1.0,4.0,2.0,1.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",2,2,3,1,1,6,5,1,4,2,18,LONG BEACH,2.0,LONG BEACH,2.0,35.3,20.8,27.3,27.1,45905.06,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
3.0,2.0,5.0,10.0,1.53883026853066,10:50:00,10:40:00,San Francisco Bay Area,2012-11-25,2.0,20.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,10.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,2.0,1.0,1.0,6.0,PITTSBURG,5.0,3.0,4.0,2.0,1.0,1.0,"[3, 4, nan, nan, nan, nan, nan]",2,3,4,1,1,7,5,2,3,3,25,BRENTWOOD,3.0,BRENTWOOD,3.0,15.7,9.1,11.5,10.6,35479.69,0.0,0.0,0.0,0.0,2012.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
5.0,4.0,6.0,5.0,1.19827278532669,12:10:00,12:05:00,San Francisco Bay Area,2012-11-25,2.0,20.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,10.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,2.0,1.0,1.0,6.0,PITTSBURG,5.0,3.0,4.0,2.0,1.0,1.0,"[3, 4, nan, nan, nan, nan, nan]",2,3,4,1,1,7,5,2,3,3,25,BRENTWOOD,3.0,BRENTWOOD,3.0,15.7,9.1,11.5,10.6,35479.69,0.0,0.0,0.0,0.0,2012.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
5.0,4.0,6.0,5.0,0.471113267686467,13:20:00,13:15:00,San Francisco Bay Area,2012-11-25,2.0,20.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,10.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,2.0,1.0,1.0,6.0,PITTSBURG,5.0,3.0,4.0,2.0,1.0,1.0,"[3, 4, nan, nan, nan, nan, nan]",2,3,4,1,1,7,5,2,3,3,25,BRENTWOOD,3.0,BRENTWOOD,3.0,15.7,9.1,11.5,10.6,35479.69,0.0,0.0,0.0,0.0,2012.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,10.0,1.65668730814974,13:50:00,13:40:00,San Francisco Bay Area,2012-11-25,2.0,20.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,10.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,2.0,1.0,1.0,6.0,PITTSBURG,5.0,3.0,4.0,2.0,1.0,1.0,"[3, 4, nan, nan, nan, nan, nan]",2,3,4,1,1,7,5,2,3,3,25,BRENTWOOD,3.0,BRENTWOOD,3.0,15.7,9.1,11.5,10.6,35479.69,0.0,0.0,0.0,0.0,2012.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
2.0,1.0,5.0,5.0,1.3504509633795,07:50:00,07:45:00,San Francisco Bay Area,2012-11-13,1.0,17.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,20.0,2.0,5.0,44.0,41.0,2.0,2.0,2.0,2.0,0.0,1.0,4.0,LOS GATOS,6.0,1.0,6.0,2.0,1.0,1.0,"[5, 6, 2, nan, nan, nan, nan]",1,2,3,1,1,10,5,3,3,3,23,LOS GATOS,2.0,LOS GATOS,2.0,21.1,6.6,12.9,10.6,36761.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
